IRI_KEY,FIPS,NAME,State_Name,REGION,DIVISION,Zip_name,Zip_key,per_kids18,per_kids9,per_old,per_white,per_black,hhsize,Per_college,per_hh_less20K,median_inc,capita_inc,Share_Camp,Share_Other,Share_PL,Share_prog
242965,45015,Berkeley County,South Carolina,SOUTH,5,29483 Summerville,29483,0.3,0.15,0.08,0.76,0.2,2.75,0.16,0.21,40926,17519,0.641011891,0.036567804,0.163777778,0.158642527
242971,6037,Los Angeles County,California,WEST,9,90026 Los Angeles,90026,0.27,0.16,0.08,0.36,0.03,2.96,0.22,0.34,28651,14703,0.78972432,0.071257233,0.025959956,0.113058492
243049,6001,Alameda County,California,WEST,9,94601 Oakland,94601,0.32,0.19,0.07,0.26,0.24,3.57,0.13,0.29,33152,12072,0.660082628,0.0854751,0.066546218,0.187896055
243172,45021,Cherokee County,South Carolina,SOUTH,5,29340 Gaffney,29340,0.25,0.14,0.13,0.78,0.2,2.49,0.12,0.29,32685,16040,0.675374544,0.008855149,0.272233765,0.043536543
243176,6085,Santa Clara County,California,WEST,9,95132 San Jose,95132,0.25,0.14,0.08,0.34,0.04,3.49,0.29,0.07,82779,27795,0.513946079,0.047473637,0.082868716,0.355711568
243338,45089,Williamsburg County,South Carolina,SOUTH,5,29556 Kingstree,29556,0.3,0.16,0.13,0.29,0.7,2.67,0.16,0.46,22791,13871,0.682213328,0.018906391,0.22126223,0.077618051
243368,6017,El Dorado County,California,WEST,9,95667 Placerville,95667,0.24,0.11,0.17,0.92,0,2.51,0.21,0.19,47707,22966,0.484712967,0.139679261,0.05015632,0.325451452
243388,27037,Dakota County,Minnesota,MIDWEST,4,55118 Saint Paul,55118,0.22,0.12,0.19,0.9,0.02,2.31,0.29,0.17,50325,29992,0.664374064,0.059654764,0.095048444,0.180922729
243400,48201,Harris County,Texas,SOUTH,7,77379 Spring,77379,0.32,0.15,0.05,0.86,0.04,3.04,0.4,0.06,82706,32475,0.586654652,0.095835306,0.092541514,0.224968528
243432,20091,Johnson County,Kansas,MIDWEST,4,66062 Olathe,66062,0.32,0.19,0.04,0.91,0.03,2.93,0.43,0.06,68682,25910,0.639891558,0.036868169,0.210844668,0.112395606
243496,45015,Berkeley County,South Carolina,SOUTH,5,29483 Summerville,29483,0.3,0.15,0.08,0.76,0.2,2.75,0.16,0.21,40926,17519,0.66112321,0.018597803,0.226793435,0.093485552
243514,41039,Lane County,Oregon,WEST,9,97402 Eugene,97402,0.24,0.14,0.11,0.87,0.01,2.4,0.21,0.29,32621,17164,0.446522138,0.104021962,0.136617393,0.312838507
243575,36059,Nassau County,New York,EAST,2,11566 Merrick,11566,0.27,0.15,0.14,0.95,0.01,3.01,0.39,0.07,87842,34256,0.313900838,0.175580644,0.047557268,0.46296125
243628,26163,Wayne County,Michigan,MIDWEST,3,48230 Grosse Pointe,48230,0.27,0.14,0.12,0.94,0.03,2.52,0.57,0.09,81161,45935,0.515674713,0.088023217,0.10549751,0.29080456
243785,13121,Fulton County,Georgia,SOUTH,5,30309 Atlanta,30309,0.07,0.05,0.06,0.79,0.15,1.54,0.69,0.18,49515,50527,0.400709115,0.146562562,0.170451221,0.282277102
243788,28075,Lauderdale County,Mississippi,SOUTH,6,39301 Meridian,39301,0.28,0.15,0.14,0.51,0.48,2.46,0.11,0.44,24390,13082,0.525700407,0.007859455,0.440046063,0.026394075
243867,17113,McLean County,Illinois,MIDWEST,3,61704 Bloomington,61704,0.29,0.17,0.06,0.88,0.06,2.66,0.46,0.1,65814,29039,0.615507858,0.167201221,0.073113268,0.144177653
243939,35031,McKinley County,New Mexico,WEST,8,87301 Gallup,87301,0.33,0.18,0.09,0.38,0.01,2.89,0.2,0.3,33632,15091,0.577194459,0.056105848,0.155195042,0.211504652
243941,6073,San Diego County,California,WEST,9,92109 San Diego,92109,0.1,0.06,0.1,0.87,0.01,1.92,0.47,0.2,45202,31117,0.376110716,0.174337583,0.140157387,0.309394314
243945,6073,San Diego County,California,WEST,9,92054 Oceanside,92054,0.26,0.17,0.06,0.63,0.09,2.96,0.17,0.22,36277,15892,0.538097747,0.136210854,0.125650234,0.200041165
244027,19155,Pottawattamie County,Iowa,MIDWEST,4,51501 Council Bluffs,51501,0.27,0.15,0.11,0.94,0.01,2.54,0.09,0.26,34139,15982,0.548147647,0.033569641,0.298230473,0.120052239
244092,44009,Washington County,Rhode Island,EAST,1,02882 Narragansett,2882,0.17,0.09,0.14,0.96,0.01,2.37,0.37,0.21,47805,28354,0.328739587,0.106984286,0.100880297,0.46339583
244163,41051,Multnomah County,Oregon,WEST,9,97236 Portland,97236,0.28,0.16,0.11,0.83,0.02,2.8,0.17,0.17,43515,18831,0.559842225,0.05512792,0.137125559,0.247904296
244203,47009,Blount County,Tennessee,SOUTH,6,37801 Maryville,37801,0.24,0.13,0.13,0.95,0.02,2.44,0.1,0.28,32482,17407,0.714952614,0.05104632,0.121687265,0.1123138
244266,48439,Tarrant County,Texas,SOUTH,7,76110 Fort Worth,76110,0.32,0.19,0.07,0.53,0.05,3.16,0.16,0.29,32283,14356,0.575059314,0.036170417,0.356611028,0.032159241
244283,35001,Bernalillo County,New Mexico,WEST,8,87105 Albuquerque,87105,0.3,0.16,0.1,0.55,0.01,3.01,0.1,0.31,31638,13471,0.797809817,0.010243105,0.175969013,0.015978065
244327,6037,Los Angeles County,California,WEST,9,90706 Bellflower,90706,0.32,0.19,0.08,0.46,0.13,3.09,0.13,0.22,39362,15982,0.609209735,0.078499513,0.141719477,0.170571274
244343,40027,Cleveland County,Oklahoma,SOUTH,7,73072 Norman,73072,0.19,0.1,0.08,0.82,0.04,2.33,0.5,0.25,46657,24446,0.71270967,0.062124755,0.068699501,0.156466074
244371,6071,San Bernardino County,California,WEST,9,92345 Hesperia,92345,0.33,0.17,0.11,0.75,0.04,3.12,0.09,0.21,41423,16031,0.59376641,0.062386568,0.213996421,0.129850601
244590,6037,Los Angeles County,California,WEST,9,91030 South Pasadena,91030,0.22,0.11,0.11,0.6,0.03,2.3,0.53,0.14,55701,32763,0.595039215,0.155543486,0.048839733,0.200577567
244606,11001,District of Columbia,District of Co,SOUTH,5,20009 Washington,20009,0.14,0.08,0.06,0.49,0.32,1.81,0.54,0.23,42106,35116,0.343377643,0.09875096,0.154023308,0.403848088
244639,9003,Hartford County,Connecticut,EAST,1,06111 Newington,6111,0.21,0.11,0.19,0.92,0.02,2.39,0.28,0.13,57118,26881,0.374509109,0.062169122,0.103078748,0.460243021
244696,34021,Mercer County,New Jersey,EAST,2,08619 Trenton,8619,0.21,0.11,0.18,0.9,0.04,2.4,0.23,0.15,57696,27213,0.381839955,0.077807582,0.057988247,0.482364217
244708,37071,Gaston County,North Carolina,SOUTH,5,28056 Gastonia,28056,0.26,0.14,0.09,0.89,0.07,2.7,0.21,0.15,51348,22837,0.616888999,0.054980169,0.11437359,0.213757243
244731,45051,Horry County,South Carolina,SOUTH,5,29575 Myrtle Beach,29575,0.19,0.1,0.18,0.9,0.06,2.31,0.19,0.15,41818,23187,0.587276004,0.07214388,0.137671618,0.202908498
244797,37045,Cleveland County,North Carolina,SOUTH,5,28152 Shelby,28152,0.26,0.15,0.12,0.77,0.21,2.51,0.13,0.25,36644,17069,0.721111173,0.030468498,0.14891177,0.099508558
244801,13245,Richmond County,Georgia,SOUTH,5,30904 Augusta,30904,0.22,0.13,0.16,0.53,0.43,2.22,0.23,0.38,27372,18743,0.602294045,0.015145212,0.304406667,0.078154076
244866,4019,Pima County,Arizona,WEST,8,85746 Tucson,85746,0.33,0.19,0.08,0.52,0.03,3.17,0.09,0.23,36773,13638,0.548417579,0.059469377,0.388956027,0.003157017
244881,28151,Washington County,Mississippi,SOUTH,6,38703 Greenville,38703,0.32,0.17,0.12,0.28,0.7,2.82,0.16,0.39,26277,12364,0.634185289,0.015370705,0.301667211,0.048776795
244941,6037,Los Angeles County,California,WEST,9,91316 Encino,91316,0.17,0.1,0.19,0.83,0.02,2.16,0.35,0.19,49131,39148,0.359600716,0.320149507,0.067575871,0.252673905
245013,51775,Salem city,Virginia,SOUTH,5,24153 Salem,24153,0.21,0.11,0.17,0.93,0.05,2.37,0.19,0.2,40477,20405,0.637926259,0.029487976,0.211608171,0.120977594
245116,6059,Orange County,California,WEST,9,92867 Orange,92867,0.28,0.17,0.09,0.73,0.01,3.2,0.25,0.11,63039,25921,0.552409848,0.096767229,0.17483255,0.175990372
245443,41051,Multnomah County,Oregon,WEST,9,97030 Gresham,97030,0.26,0.15,0.12,0.84,0.02,2.52,0.15,0.23,39923,19542,0.480031366,0.085715943,0.230073547,0.204179143
245563,37179,Union County,North Carolina,SOUTH,5,28110 Monroe,28110,0.28,0.17,0.08,0.78,0.15,2.84,0.14,0.16,45402,19379,0.598118484,0.068524242,0.10689984,0.226457434
245589,19153,Polk County,Iowa,MIDWEST,4,50310 Des Moines,50310,0.23,0.13,0.14,0.87,0.06,2.3,0.31,0.14,46095,23329,0.749265564,0.054069138,0.113155527,0.08350977
245593,55009,Brown County,Wisconsin,MIDWEST,3,54302 Green Bay,54302,0.25,0.14,0.11,0.82,0.01,2.35,0.17,0.25,35855,18754,0.609212054,0.078565234,0.129034623,0.183188088
245616,45019,Charleston County,South Carolina,SOUTH,5,29407 Charleston,29407,0.2,0.11,0.16,0.66,0.31,2.22,0.33,0.25,37436,22371,0.502626692,0.088364434,0.108999449,0.300009424
245626,6059,Orange County,California,WEST,9,92870 Placentia,92870,0.27,0.15,0.09,0.68,0.02,3.07,0.28,0.09,63367,24166,0.534261,0.123515,0.12600263,0.21622137
245651,41051,Multnomah County,Oregon,WEST,9,97212 Portland,97212,0.21,0.11,0.09,0.78,0.14,2.34,0.54,0.17,53679,28801,0.364959392,0.253904083,0.046064913,0.335071611
245673,17031,Cook County,Illinois,MIDWEST,3,60093 Winnetka,60093,0.32,0.17,0.15,0.94,0,2.81,0.7,0.06,127809,79651,0.477746096,0.148976586,0.067979156,0.305298162
245677,9003,Hartford County,Connecticut,EAST,1,06085 Unionville,6085,0.29,0.15,0.11,0.94,0.01,2.68,0.4,0.14,62135,31500,0.362921961,0.075066803,0.07488854,0.487122696
245748,26081,Kent County,Michigan,MIDWEST,3,49506 Grand Rapids,49506,0.28,0.15,0.13,0.75,0.21,2.63,0.45,0.17,52248,27937,0.557380057,0.120461216,0.101442402,0.220716325
245778,53033,King County,Washington,WEST,9,98133 Seattle,98133,0.18,0.1,0.16,0.73,0.04,2.19,0.34,0.2,41743,23137,0.487020473,0.164740476,0.160259573,0.187979479
245863,17089,Kane County,Illinois,MIDWEST,3,60538 Montgomery,60538,0.27,0.15,0.12,0.9,0.02,2.71,0.18,0.09,57021,22335,0.688645414,0.050248773,0.145509297,0.115596516
245894,42091,Montgomery County,Pennsylvania,EAST,2,19031 Flourtown,19031,0.23,0.12,0.25,0.94,0.03,2.44,0.37,0.15,65700,31890,0.404928572,0.119260756,0.071571417,0.404239255
245922,6037,Los Angeles County,California,WEST,9,91748 Rowland Heights,91748,0.26,0.14,0.08,0.28,0.03,3.44,0.29,0.18,51640,19125,0.616012089,0.097799927,0.129362151,0.156825834
246084,1003,Baldwin County,Alabama,SOUTH,6,36532 Fairhope,36532,0.23,0.12,0.19,0.89,0.09,2.4,0.3,0.2,43389,23707,0.63669736,0.085757846,0.08218929,0.195355505
246179,36055,Monroe County,New York,EAST,2,14624 Rochester,14624,0.25,0.13,0.13,0.91,0.06,2.64,0.26,0.13,54319,24362,0.477256129,0.035440401,0.196613254,0.290690216
246183,6059,Orange County,California,WEST,9,92833 Fullerton,92833,0.28,0.16,0.09,0.54,0.02,3.11,0.25,0.16,50929,20124,0.522994836,0.162642892,0.085158237,0.229204035
246253,36059,Nassau County,New York,EAST,2,11554 East Meadow,11554,0.23,0.13,0.16,0.85,0.04,2.94,0.27,0.1,67185,27076,0.321597144,0.072920864,0.123777169,0.481704823
246266,34013,Essex County,New Jersey,EAST,2,07003 Bloomfield,7003,0.21,0.12,0.14,0.7,0.12,2.48,0.3,0.15,53225,26000,0.265430047,0.077524823,0.118995189,0.538049942
246285,25017,Middlesex County,Massachusetts,EAST,1,01469 Townsend,1469,0.31,0.16,0.06,0.98,0.01,3,0.27,0.11,64583,22775,0.363105123,0.096168677,0.101795728,0.438930472
246366,55115,Shawano County,Wisconsin,MIDWEST,3,54166 Shawano,54166,0.23,0.12,0.19,0.92,0,2.35,0.14,0.24,36527,18890,0.668615588,0.043007978,0.18021358,0.108162853
246371,18095,Madison County,Indiana,MIDWEST,3,46013 Anderson,46013,0.21,0.12,0.2,0.93,0.05,2.15,0.11,0.21,36867,21459,0.68502237,0.049871599,0.198929159,0.066176871
246389,17119,Madison County,Illinois,MIDWEST,3,62095 Wood River,62095,0.24,0.13,0.17,0.98,0.01,2.34,0.09,0.26,33286,17773,0.521910799,0.089406714,0.329930319,0.058752168
246406,25017,Middlesex County,Massachusetts,EAST,1,01876 Tewksbury,1876,0.25,0.15,0.11,0.96,0.01,2.82,0.23,0.09,69581,27113,0.455513888,0.11670809,0.093120244,0.334657778
246422,48113,Dallas County,Texas,SOUTH,7,75150 Mesquite,75150,0.28,0.14,0.08,0.77,0.1,2.62,0.19,0.14,46470,21444,0.690521603,0.032990947,0.170036572,0.106450877
246423,45045,Greenville County,South Carolina,SOUTH,5,29609 Greenville,29609,0.2,0.11,0.12,0.82,0.13,2.36,0.27,0.26,36394,19119,0.700115028,0.035954667,0.191410217,0.072520088
246439,13051,Chatham County,Georgia,SOUTH,5,31404 Savannah,31404,0.28,0.16,0.12,0.3,0.66,2.61,0.14,0.35,28564,15908,0.503815372,0.050238997,0.308885663,0.137059968
246444,17167,Sangamon County,Illinois,MIDWEST,3,62702 Springfield,62702,0.24,0.13,0.16,0.87,0.1,2.23,0.15,0.28,33785,18592,0.686136427,0.016204344,0.106916444,0.190742785
246474,55087,Outagamie County,Wisconsin,MIDWEST,3,54130 Kaukauna,54130,0.29,0.15,0.12,0.97,0,2.7,0.14,0.14,49577,20153,0.661528774,0.031349043,0.233475786,0.073646397
246562,17167,Sangamon County,Illinois,MIDWEST,3,62704 Springfield,62704,0.21,0.11,0.17,0.89,0.07,2.09,0.38,0.18,42963,28499,0.62505826,0.136531267,0.024200927,0.214209545
246815,26163,Wayne County,Michigan,MIDWEST,3,48221 Detroit,48221,0.25,0.14,0.16,0.04,0.94,2.68,0.25,0.22,42263,20203,0.522061606,0.041814087,0.110706047,0.32541826
246859,41067,Washington County,Oregon,WEST,9,97062 Tualatin,97062,0.28,0.15,0.06,0.87,0.01,2.65,0.33,0.09,57180,27319,0.509457074,0.162322147,0.119134148,0.209086631
