Brand_Key,Brand_Name,Category_Name,Sector,Category_Key,Energized_Differentiation,Relevance,Esteem,Knowledge,Brand_Stature,Brand_Strength,Brand_Asset,Total_Users_pct,Total_Prefer_pct,Different_pct,Distinctive_pct,Unique_pct,Dynamic_pct,Innovative_pct,Leader_pct,Reliable_pct,High_quality_pct,Arrogant_pct,Authentic_pct,Best_Brand_pct,Carefree_pct,Cares_Customers_pct,Charming_pct,Daring_pct,Down_to_Earth_pct,Energetic_pct,Friendly_pct,Fun_pct,Gaining_In_Popularity_pct,Glamorous_pct,Good_Value_pct,Healthy_pct,Helpful_pct,High_Performance_pct,Independent_pct,Intelligent_pct,Kind_pct,Obliging_pct,Original_pct,Prestigious_pct,Progressive_pct,Restrained_pct,Rugged_pct,Sensuous_pct,Simple_pct,Social_pct,Socially_Responsible_pct,Straightforward_pct,Stylish_pct,Traditional_pct,Trendy_pct,Trustworthy_pct,Unapproachable_pct,Up_To_Date_pct,Upper_Class_pct,Visionary_pct,Worth_More_pct
1498,Monistat,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,6.52,24.86,64.77,51.54,60.58,8.07,48.09,15.47,21.68,4.89,7.48,4.63,4.1,5.3,11.25,16.82,11.32,2.97,6.31,7.21,3.4,11.86,2.79,3.56,9.45,4.21,6.52,2.08,4.39,2.23,10.18,25.06,22.23,9.87,6.02,6.21,5.18,6.47,12.61,3.71,3.36,4.04,2.61,2.31,11.25,5.66,8.01,7.78,2.73,5.27,4.51,19.98,3.75,8.32,3.05,4.58,6.24
-20749,Neosporin,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,19.55,98.71,97.22,92.19,96.7,85.82,94.92,67.36,64.98,4.54,9.4,6.13,4.05,6.18,17.16,29.59,24.91,1.62,9.89,19.6,5.47,16.43,2.72,3.11,20.16,5.01,8.68,3.08,5.43,2.64,21.62,36.8,29.56,14.93,5.85,7.95,7.26,7.7,20.21,3.63,6.82,2.75,4.41,2.62,20.13,7.01,8.31,9.38,3.13,11.61,5.25,32.96,3.01,9.81,4.59,5.7,15.91
18915,Nexcare,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,11.17,73.41,52.45,39.59,47.14,35.46,46.94,24.67,28.76,6.04,6.03,5.76,4.22,6.05,8.43,15.02,11.72,3.44,6.23,5.59,6.17,9.77,3.92,3.39,13.96,3.49,7.62,4.19,7.36,4.49,15.38,20.12,17.05,8.72,6.58,6.24,9.03,5.29,12.24,3.59,5.35,4.21,4.69,3.33,13.5,6.09,6.2,7.66,4.06,6.96,6.23,16.51,3.33,7.3,3.48,5.64,7.62
31663,Nicorette,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,57.13,0.86,27.79,56.1,47.29,4.59,32.99,4.94,11.78,6.35,9.63,7.46,5.04,9.53,10.05,10.22,8.65,3.21,7.22,5.38,2.75,11.98,2.22,3.99,9.34,4.22,4.81,2.23,8,2.95,7.23,22.46,24.4,6.39,6.11,6.86,4.77,5.04,15.46,3.37,5.56,3.65,2.61,1.17,9.25,6.6,9.28,6.9,2.65,3.13,6.21,9.97,3.29,7.44,3.53,8.47,5.25
-27944,One-A-Day Menopause,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,32.93,11.94,26.21,19.72,20.44,13.95,15.25,3.75,10.7,6.04,7.94,6.76,4.96,7.38,8.39,10.57,8.76,2.92,6.71,4.79,5.43,11.32,5.15,3.69,11.15,6.23,6.96,5.24,5.3,2.61,10.64,22.26,19.31,6.73,5.76,6.17,6.46,6.41,12.35,3.34,7.04,4.28,2.94,3.45,10.2,8.77,9.38,7.51,3.48,6.16,4.75,14.29,4.09,8.36,3.54,5.8,4.09
1501,Orajel,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,17.8,71.09,82.86,74.02,81.25,39.68,75.68,27.83,36.25,6.01,8.44,6.09,3.83,5.52,13.22,21.16,14.98,1.58,8.45,10.06,4.3,12.19,2.79,3.47,16.71,4.11,8.67,3.18,4.21,2.32,18.44,27.02,25.15,10.51,5.57,8.13,7.8,6.91,18.86,2.83,4.84,3.72,3.4,3.82,16.21,7.15,6.67,7.78,3.44,9.68,3.98,23.32,2.5,8.87,3.31,5.14,8.14
1502,Oxy 10,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,16.82,22.8,36.41,45.28,44.65,13.09,36.46,11.84,20.39,4.57,8.2,5.58,4.88,6.43,7.2,13.06,10.19,2.25,5.03,6.02,4.75,10.99,3.54,4.44,10.72,3.71,7.15,3.63,4.63,3.44,11.1,18.58,19.37,7.18,4.97,6.94,3.87,5.41,11.55,3.35,3.68,4.07,3.16,2.34,11.78,9.83,5.09,6.52,4.86,6.55,7.25,13.29,2.74,6,4.15,6.28,5.56
-29997,Phillips Colon Health,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,56.19,32.41,45.51,19.84,26.93,39.05,28.91,6,15.52,7.69,10.6,5.79,4.64,9.04,9.17,15.16,11.13,2.16,3.98,4.62,3.6,14.53,3.41,3.59,13.05,4.46,9.38,3.79,8.51,3.58,14.25,38.27,23.83,6.14,5.71,5.57,4.91,7.65,11.12,3.36,5.46,5.8,4.61,1.21,12.64,6.08,7.11,9.78,2.35,4.16,4.25,15.98,3.1,6.37,4.19,7.12,3.5
415,Preparation H,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,14.13,48,81.68,76.97,81.34,20.9,71.15,25.53,33.5,5.52,9.43,5.73,3.74,4.58,14.62,21.71,13.25,1.83,8.14,11.06,4.11,12.68,2.17,3.01,18.65,3.45,5.77,2.8,3.58,1.77,14.95,28.64,25.84,10.29,5.99,6.41,6.58,7.65,20.4,2.79,3.3,4.68,4.99,2.48,16.77,5.9,6.71,9.9,2.26,11.96,4.78,21.64,4.57,7.05,3.65,4.65,8.48
-22617,Remifemin,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,46.86,20.84,11.51,2.41,1.55,26.44,1.55,3.98,9.41,7.56,6.91,6.64,5.59,9.12,6.96,8.64,10.19,2.27,7.34,5.83,5.14,8.62,5.43,3.27,9.88,8.23,8.95,3.99,4.81,4.73,8.89,14.78,14.66,4.53,7.74,6.09,8.08,7.16,9.42,4.71,5.62,3.66,3.72,4.38,10.96,10.77,6.15,9.28,5.19,6.22,6.04,8.31,4.51,7.18,3.79,5.77,4.19
1505,Stridex,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,7.06,23.51,57.82,58.25,60.52,8.04,48.03,13.74,20.95,3.97,5.81,5.71,4.65,6.48,9.63,16.42,11.99,2.35,7.32,4.99,4.9,11.36,2.82,3.06,12.73,3.85,7.65,4.56,3.36,3.49,13.57,23.23,19.62,6.36,5.8,5.8,5.8,8.07,16.55,3.46,3.66,4.31,3.54,1.91,16.16,8.81,6.08,7.14,3.73,8.47,6.03,18.43,3.97,7.32,4.32,5.67,5.31
1506,Visine,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,14.15,88.98,93.14,86.45,92.62,59.58,87.45,47.83,48.82,4.71,8.47,5.41,4.23,6.17,17.2,26.62,17.5,1.53,9.7,15.52,4.97,13.04,3.19,3.57,19.21,3.82,9.9,3.39,5.02,2.77,19.95,26.97,26.74,11.55,6.54,8.32,7.92,6.22,21.42,3.5,6.25,4.2,3.82,2.82,18.66,7.61,7.34,9.75,3.65,11.24,5.18,27.54,2.88,7.9,4.52,9.07,10.57
-27981,Wellbutrin,Self-Medication Products other than pain relievers cold and allergy remedies and antacids,Pharmaceutical,26196,10.13,10.42,9.88,32.56,24.35,5.46,13.72,5.95,11.85,4.9,5.87,6.22,4.5,6.3,6.1,9.71,9.21,2.41,6.33,3.37,5.09,9.24,2.9,3.35,8.2,5.17,6.51,2.34,4.77,2.82,5.89,15.84,15.54,5.59,5.15,7.49,6.45,5.09,8.97,4.18,4.59,5.58,3.24,1.18,9.18,8.68,7.33,8.49,4.16,4.38,5.69,10.68,4.78,7.86,3.89,5.04,3.38
-27974,Abilify,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,27.73,1.38,10.08,29.74,21.5,2.41,8.21,3.17,8.64,6.36,6.27,5.76,6.12,7.5,7.27,10.27,9.01,3.83,6.02,3.93,3.4,8.82,3.67,4.32,6.92,4.33,6.97,3.17,8,1.85,6.75,18.81,19.06,6.84,6.18,6.27,4.59,5.32,11.67,4.09,6.35,4.3,3.48,2.27,7.53,6.78,5.92,7.45,4.55,4.35,7.58,10,4.4,8.16,4.18,8.33,3.69
15208,Advair,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,33.48,9.04,38.42,45.22,45.45,11.37,36.32,9.34,14.66,4.74,8.76,4.86,6.18,8.6,10.1,12.1,11.32,3.49,7.01,5.52,3.92,10.32,2.81,4.28,10.35,5.35,5.3,3.32,6.19,2.6,7.25,18.84,19.09,7.18,7.02,6.73,5.63,4.65,9.74,4.48,5.76,2.16,2.62,2.02,8.43,4.47,6.9,7.16,3.62,3.95,7.11,13.4,3.04,6.55,3.17,6.92,4.8
15210,Ambien,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,14.96,2.47,22.11,47,39.28,2.56,23.26,6.72,13.96,5.45,6.09,5.5,5.04,7.11,8.47,11.39,6.91,3.73,5.33,3.41,3.95,8.54,2.71,4.98,6.85,4.2,4.77,1.92,7.55,3.78,6.15,14.22,19.37,6.56,6.2,5.12,4.21,5.95,10.45,4.16,6.12,2.53,3.38,1.66,8.96,6,7.23,5.38,3.64,3.15,5.99,8.99,3.76,5.85,4.82,5.85,2.65
15432,Avandia,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,18.32,1.35,2.81,23.03,10.28,1.55,1.35,3.36,8.19,4.88,7.24,5.52,5.11,7.27,5.71,8.15,10.08,4.13,6.73,2.83,3.2,7.75,3.07,4.17,6.87,2.85,4.79,2.69,4.87,2.41,6.3,12.36,14.33,4.93,6.99,4.75,5.3,4.66,12.03,5.02,5.59,3.55,4.09,1.88,6.98,6.06,5.5,5.07,3.56,4.14,6.22,8.7,4.63,6.55,4.88,6.21,2.42
-28007,Beyaz,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,89.29,13.47,20.41,2.27,3.04,54.38,5.86,2.22,7.77,10.25,11.69,10.33,8.33,8.94,8.2,13.19,9.2,4.4,10.67,4.63,6.23,8.21,8.85,9.34,12.97,10.03,10.75,7.73,4.74,5.22,10.15,7.97,12.84,5.77,11.77,7.49,6.78,8.28,15.36,9.56,6.62,7.72,5.6,7.66,13.12,10.82,6.51,9.43,6.25,9.19,9.67,13.82,4.65,11.39,7.52,9.45,7.06
-20756,Boniva,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,48.38,3.79,21.68,36.26,33.51,10.36,24.78,3.11,9.51,7.17,5.78,8.56,5.97,8.7,9.61,9.6,8.32,3.3,6.49,3.77,3.46,8.65,3.32,4.58,7.79,4.94,6.14,3.25,7.8,2.23,6.06,20.5,19.61,5.69,6.65,6.28,4.64,5.23,10.31,3.23,6.31,2.96,3.77,1.08,10.12,6.87,5.91,5.53,3.93,4.79,5.99,8.89,4.9,8.73,5.29,6.37,3.34
-27239,Caduet,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,60.58,17.77,16.19,8.9,8.21,31.98,7.78,2.42,7.57,6.95,6.43,9.77,7.3,8.32,7.29,11.01,7.88,3.2,6,3.64,6.06,7.52,4.84,3.85,11.35,6.73,8.21,3.44,6.32,5.5,7.51,9.88,12.26,4.61,7.36,7.85,5.77,7.43,10.11,6.61,4.45,3.51,5.51,0.6,14.27,8.54,5.68,6.26,3.82,7.21,7.96,9.52,6.5,7.21,5.56,7.22,4.08
30855,Celebrex,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,20.64,2.24,17.66,50.79,39.97,3.24,24.86,6.36,12.56,6.25,6.58,5.29,5.16,7.26,8.65,10.18,9.68,3.44,6.22,3.97,3.97,8.57,3.12,4.47,7.87,4.36,5.69,3.49,5.33,2.44,6.33,18.9,20.93,5.93,6.08,6.08,5,5.52,10.76,2.85,5.23,2.45,2.21,2.03,7.17,5.83,5.04,5.22,3.24,4.37,4.63,11.76,3.93,7.78,4.15,5.95,4.46
-29398,Chantix,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,66.67,2.58,17.11,31.18,26.76,14.64,21.3,3.16,9.09,8.08,7.67,8.22,6.07,10.24,8.1,10.33,9.23,4.26,5.93,4.63,4.69,10.78,3.19,5.33,5.9,5.73,5.84,2.52,8.11,2.32,6.15,18.88,19.98,7.15,6.66,8.29,6.3,6.28,13.6,3.2,7.44,6.54,4.13,2.59,6.98,6.02,9.11,6.21,3.4,4.08,6.71,8.53,4,8.65,3.95,6.36,4.64
-21526,Cialis,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,23,0.49,7.32,38.56,26.61,0.8,8.15,3.65,9.65,4.39,6.8,5.59,4.75,9.49,8.04,8.04,8.06,3.75,5.47,3.6,3.78,7.97,2.75,6.61,6.45,5.7,4.63,4.9,8.63,4.13,4.48,12.36,18.58,4.62,6.17,6.78,3.35,4.54,9.72,3.48,5.58,4.17,3.75,4.89,7.08,6.02,5.92,7.67,3.82,3.17,7.71,9.11,4.5,7.85,3.73,7.17,3.36
-14806,Crestor,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,24.81,3.16,32.07,40.71,39.88,4.91,26.36,5.51,11.32,5.42,7.45,6.51,4.67,7.37,9.85,11.84,11.07,2.39,5.29,3.36,4.26,8.8,3.5,4.26,8.35,3.88,4.24,2.87,6.75,3.53,8.6,21.21,19.25,7.7,5.15,5.61,5.36,5.25,9.51,3.5,5.42,2.63,1.62,1.61,9.15,5.91,6.15,5.66,3.39,3.88,7.81,11.31,3.51,7.64,2.94,6.61,3.35
-26951,Cymbalta,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,24.95,0.63,6.4,39.74,26.1,1.15,8.79,3.65,9.28,6.6,7.12,4.99,5.66,7.09,7.22,8.97,6.26,2.22,5.48,2.63,3.11,9.44,4.57,4.23,7.42,4.32,4.95,2.39,5.63,3.33,5.12,14.28,17.22,5.32,7.48,6.74,5.93,5.45,9.4,3.06,4.23,3.88,2.47,3,7.12,6.73,5.37,5.92,2.94,3.72,6.29,8.66,4.4,6.19,3.28,5.68,3.26
-27975,Effexor,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,47.26,5.54,19.09,13.29,12.63,12.95,7.52,3.51,8.36,7.85,7.4,8.19,4.07,8.38,7.03,11.19,10.38,3.68,7.63,3,3.78,7.05,5.76,4.45,10.42,6.06,6.59,2.86,4.64,2.89,8.09,10.46,18.47,5.65,8.81,5.78,7.47,5.63,11.01,4.35,6.91,5.53,3.3,3.8,7.47,9.27,7.83,6.56,4.7,4.52,6.87,9.33,4.48,9.36,7.41,7.89,4.73
-24622,Enbrel,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,29.17,2.21,7.12,23.49,15.7,4.68,5.83,2.32,7.96,5.74,6.31,8.07,5.4,6.84,6.18,9.01,10.15,2.84,7.1,3.81,2.69,6.15,4.77,5.38,9.65,5.22,5.79,3.03,5.16,4.46,8.39,15.66,14.47,5.92,6.45,8.27,7.03,4.59,13.74,5.62,6.62,3.65,5.7,2.39,9.21,5.41,7.72,6.45,4.13,2.65,7.52,11.81,4.55,8.42,4.57,6.43,3.95
-29399,Exelon Patch,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,30.86,3.9,23.69,10.08,11.25,6.57,4.13,2.39,7.39,7.63,7.95,5.74,4.03,7.31,10,9.99,8.18,1.88,7.3,4.91,2.8,7.84,1.39,4.11,7.51,4.86,3.26,3.52,5.19,1.8,4.36,11.95,14.67,5.7,5.24,7.59,4.06,6.63,12.11,4.61,3.94,3.66,4.62,1.49,14.72,6.75,5.73,7.96,3.86,3.7,4.92,9.55,2.11,4.6,3.39,6.25,4.91
-27240,Gardasil,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,18.12,2.5,4.08,23.8,13.01,3.13,3.39,2.55,7.68,5.59,5.32,6.71,3.57,8.75,6.26,8.51,6.78,4.67,5.61,2.01,2.89,7.59,2.84,4.63,7.09,5.86,4.11,3.03,7.92,1.73,9.21,16.38,13.99,3.58,6.91,7.68,4.84,5.12,9.72,3.42,6.5,4.13,2.25,1.98,8.44,8.35,9.35,5.72,2.78,4.48,7.05,10.91,3.41,8.57,3.61,6.02,3.03
-24628,Humira,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,17.23,1.09,11.17,30.46,23.17,1.29,7.35,2.44,7.93,5.41,8.1,4.51,4.29,7.44,7.57,10.14,7.06,2.55,5.59,4.12,4.52,8.22,3.67,3.65,7.97,5.04,6.5,3.17,5.75,2.46,5.37,14.32,16.32,5.05,7.19,7.07,6.14,5.33,11.51,3.26,5.5,3.2,2.53,2.3,8.74,6.79,6.13,6.47,4.34,4.56,4.8,9.44,3.86,7.83,4.4,7.92,3.21
-27241,Januvia,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,43.12,36.18,11.48,9.24,6.98,33.45,6.75,3.22,8.45,10.92,5.68,5.31,5.03,8.07,7.19,8.28,8.23,4.34,4.2,4.74,4.75,7.67,3.15,3.35,7.77,5.53,5.04,3.48,4.76,2.89,6.23,12.99,10.94,4.57,6.59,6.17,6.1,3.75,11.41,4.45,4.79,4.45,3.48,2.06,9.64,8.25,11.87,6.25,6.9,4.86,7.08,8.45,5.76,6.01,3.45,5.53,3.98
27210,Lipitor,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,28.94,8.18,36.75,62.36,53.55,9.45,42.72,10.69,16.97,4.86,8.25,6.26,5.2,7.75,9.69,12.58,10.34,3.35,7.09,6.61,3.2,9.5,2.13,3.49,8.65,3.95,5.18,2.01,6.28,1.46,6.57,19.56,19.54,7.69,5.24,7.47,4.75,5.17,12.28,3.54,5.17,3.11,2.84,2.08,9.34,5.69,6.09,5.36,1.73,3.93,5.5,12.1,2.69,7.26,3.39,6.83,5.18
-29400,Lo Loestrin FE,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,71.75,10.82,10.25,8.53,5.71,32.44,5.71,2.75,7.48,10.26,9.3,7.6,8.3,6.41,5.02,11.88,7.59,3.4,8.37,2.8,6.53,7.99,4.47,5.65,9.32,8.48,7.4,7.49,6.19,2.94,9.8,11.54,15.29,4.58,7.49,6.35,7.38,5,13.21,5.18,6.42,5.65,4.56,4.01,11.1,9.8,8.2,8.84,5.16,7.72,6.72,10.41,5.09,6.87,7.45,9.82,3.31
-20758,Loestrin 24,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,42.35,15.04,10.68,10.39,7.38,18.92,4.85,2.44,7.28,6.25,8.04,6.76,5.3,8.5,6.79,9.45,6.62,4.18,4.65,3.76,4.37,7.99,2.81,4.56,7.84,5.24,4.7,2.96,7.48,2.84,5.51,14.03,13.81,4.71,7.77,6.31,4.14,5.17,9.32,5.34,5.18,3.11,4.85,2.85,7.84,7.11,8.48,8.01,5.84,4.76,7.12,8.85,5.8,6.64,3.62,6.87,3.2
-29401,Lovaza,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,29.89,39.25,25.72,6.06,7.98,27.42,6.55,2.82,7.39,6.45,7.4,3.88,7.16,7.62,9.02,10.88,8.89,7.23,9.33,7.08,5.61,8.15,4.95,3.68,10.26,6.82,5.32,2.11,6,7.94,10.38,12.54,6.92,5.19,9.19,6.76,7.48,8.1,12.56,5.68,5.67,9.58,4.48,1.87,15.2,2.82,9.34,6.1,8.49,9.02,5.99,9.66,6.06,7.93,3.87,5.5,2.3
-20755,Lunesta,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,28.77,0.46,11.02,39.39,30.12,1.03,11.2,2.75,8.92,6.77,8,5.55,4.38,7.58,7.33,11.14,6.8,2.3,6.61,3.42,3.41,6.66,3.26,3,7.09,3.79,4.72,2.5,5.21,2.18,4.77,13.39,19.75,5.32,5.34,6.88,4.17,5.2,9.81,2.13,4.73,3.5,2.82,2.55,9.13,4.22,4.1,3.94,2.36,4.46,8.02,7.27,3.04,7.77,2.25,6.85,2.39
-29402,Lyrica,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,6.37,1.81,8.1,33.1,23.57,1.06,7.01,2.87,8.33,3.6,7.39,5.58,3.35,6.38,7.8,7.65,7.66,2.99,5.12,4.42,3.56,6.2,2.88,4.6,6.42,4.75,3.91,2.58,6.19,2.82,6.09,15.94,13.65,6.69,4.91,5.74,3.2,4.32,10.73,3.81,4.57,3.12,3.34,1.64,7.79,5.68,4.93,4.66,3.14,3.71,5.64,8.32,3.55,6.04,3.72,4.47,3.8
-26411,Mirena,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,56.01,7.18,1.78,15.82,4.34,17.74,2.15,2.78,7.46,7.93,7.04,7.16,8.69,6.9,5.01,6.5,6.93,3.96,6.74,6.06,4.32,5.21,3.98,6.33,9.58,5.52,6.75,2.59,5.12,3.8,5.83,9.13,11.17,5.19,9.29,7.6,6.98,5.76,12.27,3.12,6.23,5.14,3.27,3.53,12,8.34,5.71,5.15,1.84,5.68,4.95,9.45,4.27,8.81,4.15,8.64,4.39
15237,Nexium,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,22.37,20.21,52.8,51.42,54.64,14.76,46.6,7.95,14.82,5.63,7.34,5.48,4.96,7.5,10.28,15,11.2,4.14,7.43,7.43,4.74,10.93,4.41,4,9.82,5.37,7.49,3.45,7.3,2.68,7.85,20.93,19.33,7.86,7.81,7.95,5.01,6.05,12.27,3.94,6.77,2.96,3.82,2.77,8.27,6.98,6.37,8.69,3.72,4.86,6.65,13.43,2.63,8.22,4.34,7,5.75
23301,Nicoderm,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,51.16,1,16.37,53.23,40.31,4.36,26.47,3.13,8.48,6.55,7.29,8.18,5.13,9.54,8.25,9.03,8.73,3.08,6.21,5.66,3.51,9.64,2.55,4.08,7.44,4.9,4.27,1.98,5.77,2.65,6.85,16.55,16.01,5.33,4.97,8.11,4.33,4.91,10.9,3.09,4.97,3.89,2.4,2.29,8.28,7.26,9.47,5.38,4.02,5.46,6.19,9.88,3.86,6.61,2.65,5.8,3.78
1499,Nicotrol,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,44.39,1.03,13.92,29.51,23.37,3.56,11.02,2.36,7.09,5.67,7.23,7.22,5.97,9.28,7.77,10.25,8.37,3.06,7.96,2.82,4.38,11.18,3.17,5.72,7.86,5.04,5.37,3.32,7.5,2.61,9.13,16.15,18.41,6,7.32,7.88,5.94,7.77,12.82,3.4,5.79,4.18,5.06,2.42,11.61,7.88,10.36,7.18,3.43,4.4,6.83,8.98,3.47,6.85,4.5,6.82,4.38
-22596,NuvaRing,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,83.84,0.6,4.91,31.52,19.21,9.19,12,2.34,6.9,8.28,10.33,9.66,5.93,12.06,6.46,10.49,7.14,3.44,7.98,3.73,4.26,6.88,3.35,5.97,7.66,4.87,5,2.34,8.65,2.26,5.69,11.22,15.35,4.93,8.89,8.43,6.1,6.34,11.28,3.78,6.12,4.88,3.28,3.07,8.41,6.59,8.71,8.53,3.74,3.45,11.04,9.24,4.73,10.85,3.31,12.28,2.77
-22601,Ortho Tricyclen Lo,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,34.88,19.61,46.68,16.02,23.83,18.89,20.36,3.42,8.23,6.37,6,5.56,6.8,8.68,9.68,15.14,9.21,2.3,6.16,4.52,8.01,8.69,6.1,7.59,11.3,5.39,6.7,5.84,8.41,4.7,8.25,15.07,14.42,8.24,6.94,6.88,6.26,7.08,12.58,3.99,6.46,6.53,6.57,4.39,12.21,10.34,13.65,5.99,4.65,6.71,7.12,11.93,4,9.06,6.07,7.49,6.84
-29369,ParaGard,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,94.14,24.49,7.46,2.7,1.09,75.31,5.46,2.22,6.66,12.5,12.33,10.21,7.76,11.4,6.81,9.05,7.11,3.65,5.08,3.47,4.68,7.75,2.71,5.11,7.62,6.28,5.41,1.82,8.9,5.67,15.44,8.11,11.42,4.7,7.69,6.79,6.79,5.61,13.36,8.11,5.27,6.56,6.36,2.28,12.25,7.29,11.28,7.37,5.77,8.18,7.73,8.72,3.43,6.84,8.69,10.01,4.71
15242,Paxil,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,28.57,2.73,10.62,41.92,31.47,5.25,19.47,3.87,8.92,6.08,6.8,7.32,4.55,7.52,7.29,9.67,7,3.8,5.99,3.78,3.63,7.52,2.54,4.39,7.22,4.27,7.38,4.72,6.41,3.38,8.24,12.76,19.29,6.4,6.83,6.75,5.51,5.05,10.82,3.26,5.33,3.68,3.24,2.28,8.72,5.98,4.79,5.02,3.74,5.39,4.65,9.63,5.31,6.78,3.32,6.38,3.7
-27244,Plan B,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,26.53,8.44,14.24,17.51,14.76,8.93,7.64,2.62,7.81,6.26,6.44,6.07,5.44,7.56,6.53,11.48,7.62,3.94,6.37,5.97,6.34,8.2,3.83,7.97,9.49,6.45,6.03,3.71,8.54,4.13,9.19,10.44,16.87,5.59,10.3,9.68,5.52,10.17,14.59,3.18,7.25,6.25,4.07,2.44,10.54,8.67,11.61,10.03,4.47,6.48,5.5,12.21,3.53,9.75,3.35,10,3.74
-22604,Plavix,Self-Medication Products other than pain relievers  cold and allergy remedies and antacids (Pres,Pharmaceutical,26593,42.72,6.06,44.33,45.62,47.6,11.74,38.93,4.37,10.86,5.38,7.86,5.98,6.74,8.97,10.78,12.97,11.14,3.62,5.94,5.44,4.38,11.18,2.58,5.72,9.42,4.57,5.5,2.9,5.92,2.17,7.84,19.05,17.91,7.47,6.21,6.97,4.09,5.32,10.84,4.31,7.08,4.11,2.98,1.67,9.88,5.01,7.76,7.39,3.45,4.55,4.27,11.91,5.07,8.5,5.61,8.03,4.27
